,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
761,1363374199629377538,1362823974661492736,1613888714000.0,2021-02-21 06:25:14,+0000,,"@salimdotcomrade Lockdown , Covid vaccination , 80 lakh logo ko free Rashan , China factor, sena ke ley hatyaar ye sab asse muddhe hai jinke Ley bhut paisa chhaye 10 -20 rupaye jayda se hum mar nahe jayenge , hum apne zimmedari samjhte hai, Congress hote to new tax lagate",en,[],[],602931667,602931667,Pradeep2012Soni,📣प्रदीप सोनी 🇮🇳,7,06,https://twitter.com/Pradeep2012Soni/status/1363374199629377538,[],[],0,,False,0,1,0,,vaccination,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'salimdotcomrade', 'name': 'Md Salim', 'id': '312015061'}]",,,,
762,1363374157761773569,1362781314135457800,1613888704000.0,2021-02-21 06:25:04,+0000,,"@shubhshaurya1 @SupriyaShrinate Lockdown , Covid vaccination , 80 lakh logo ko free Rashan , China factor, sena ke ley hatyaar ye sab asse muddhe hai jinke Ley bhut paisa chhaye 10 -20 rupaye jayda se hum mar nahe jayenge , hum apne zimmedari samjhte hai, Congress hote to new tax lagate",en,[],[],602931667,602931667,Pradeep2012Soni,📣प्रदीप सोनी 🇮🇳,7,06,https://twitter.com/Pradeep2012Soni/status/1363374157761773569,[],[],0,,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'shubhshaurya1', 'name': 'Shubhra', 'id': '961495547357089792'}, {'screen_name': 'SupriyaShrinate', 'name': 'Supriya Shrinate', 'id': '342096051'}]",,,,
763,1363374090573258756,1361901309188853760,1613888688000.0,2021-02-21 06:24:48,+0000,,"@rssurjewala Lockdown , Covid vaccination , 80 lakh logo ko free Rashan , China factor, sena ke ley hatyaar ye sab asse muddhe hai jinke Ley bhut paisa chhaye 10 -20 rupaye jayda se hum mar nahe jayenge , hum apne zimmedari samjhte hai, Congress hote to new tax lagate",en,[],[],602931667,602931667,Pradeep2012Soni,📣प्रदीप सोनी 🇮🇳,7,06,https://twitter.com/Pradeep2012Soni/status/1363374090573258756,[],[],0,,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'rssurjewala', 'name': 'Randeep Singh Surjewala', 'id': '3066787711'}]",,,,
764,1363373988748099584,1362026677073629185,1613888663000.0,2021-02-21 06:24:23,+0000,,"@TheDeshBhakt Lockdown , Covid vaccination , 80 lakh logo ko free Rashan , China factor, sena ke ley hatyaar ye sab asse muddhe hai jinke Ley bhut paisa chhaye 10 -20 rupaye jayda se hum mar nahe jayenge , hum apne zimmedari samjhte hai, Congress hote to new tax lagate",en,[],[],602931667,602931667,Pradeep2012Soni,📣प्रदीप सोनी 🇮🇳,7,06,https://twitter.com/Pradeep2012Soni/status/1363373988748099584,[],[],0,,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'TheDeshBhakt', 'name': 'The DeshBhakt 🇮🇳🇮🇳🇮🇳🇮🇳', 'id': '24338525'}]",,,,
765,1363373952349970434,1361626578824781827,1613888655000.0,2021-02-21 06:24:15,+0000,,"@NikhilPatidarr Lockdown , Covid vaccination , 80 lakh logo ko free Rashan , China factor, sena ke ley hatyaar ye sab asse muddhe hai jinke Ley bhut paisa chhaye 10 -20 rupaye jayda se hum mar nahe jayenge , hum apne zimmedari samjhte hai, Congress hote to new tax lagate",en,[],[],602931667,602931667,Pradeep2012Soni,📣प्रदीप सोनी 🇮🇳,7,06,https://twitter.com/Pradeep2012Soni/status/1363373952349970434,[],[],0,,False,0,1,0,,vaccination,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'NikhilPatidarr', 'name': 'Nikhil Patidar 🇮🇳', 'id': '999877941239496707'}]",,,,
766,1363373729842143237,1363373729842143237,1613888602000.0,2021-02-21 06:23:22,+0000,,"#FuelLootLockdown , Covid vaccination , 80 lakh logo ko free Rashan , China factor, sena ke ley hatyaar ye sab asse muddhe hai jinke Ley bhut paisa chhaye 10 -20 rupaye jayda se hum mar nahe jayenge , hum apne zimmedari samjhte hai..Congress hote to new tax lagate",hi,['fuellootlockdown'],[],602931667,602931667,Pradeep2012Soni,📣प्रदीप सोनी 🇮🇳,7,06,https://twitter.com/Pradeep2012Soni/status/1363373729842143237,[],[],0,,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
767,1363373522937077762,1362666391594147845,1613888552000.0,2021-02-21 06:22:32,+0000,,"@HarrisButt_INC Lockdown , Covid vaccination , 80 lakh logo ko free Rashan , China factor, sena ke ley hatyaar ye sab asse muddhe hai jinke Ley bhut paisa chhaye, 10 -20 rupaye jayda se hum mar nahe jayenge , hum apne zimmedari samjhte hai",hi,[],[],602931667,602931667,Pradeep2012Soni,📣प्रदीप सोनी 🇮🇳,7,06,https://twitter.com/Pradeep2012Soni/status/1363373522937077762,[],[],0,,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'HarrisButt_INC', 'name': 'Haris Butt', 'id': '1347166563397353479'}]",,,,
768,1363373380318224384,1362490779428474885,1613888518000.0,2021-02-21 06:21:58,+0000,,"@thenameis_mr_j 100% Agree Baba Ram Dev .. Lockdown , Covid vaccination , 80 lakh logo ko free Rashan , China factor, sena ke ley hatyaar ye sab asse muddhe hai jinke Ley bhut paisa chhaye 10 -20 rupaye jayda se hum mar nahe jayenge , hum apne zimmedari samjhte hai",hi,[],[],602931667,602931667,Pradeep2012Soni,📣प्रदीप सोनी 🇮🇳,7,06,https://twitter.com/Pradeep2012Soni/status/1363373380318224384,[],[],0,,False,0,1,0,,vaccination,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'thenameis_mr_j', 'name': 'Mr. J 🎙️ مسٹر جے', 'id': '2799909727'}]",,,,
769,1363372808630394881,1363372808630394881,1613888382000.0,2021-02-21 06:19:42,+0000,,"#FuelLoot Congress ke time 5 Rs leter tha or aaj jo ro rahe hai vo apne pani ke tank mai bhe fuel rakhte hai..  Lockdown, crona , vaccination, china factor, Rashan for everyone, climate issue jaise big issue ke ley hum 10 -20 / ltr jayda de sakte hai .. Humare ley desh hit phele",en,['fuelloot'],[],602931667,602931667,Pradeep2012Soni,📣प्रदीप सोनी 🇮🇳,7,06,https://twitter.com/Pradeep2012Soni/status/1363372808630394881,[],[],0,,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
770,1363360047124729857,1363360047124729857,1613885339000.0,2021-02-21 05:28:59,+0000,,@PMOIndia @narendramodi @drharshvardhan @MoHFW_INDIA Please Direct all State Government and UT's to Start 24 hrsx7 days VACCINATION across all District level Govt hospitals and Major Pvt Health Facilities to ENSURE MAXIMUM coverage of Vaccine Innoculation. Ensure Life and Safety.,en,[],[],2355121819,2355121819,pareekindia,SUNIL PAREEK,7,05,https://twitter.com/pareekindia/status/1363360047124729857,[],[],0,,False,2,0,0,https://twitter.com/adarpoonawalla/status/1363346341275967488,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
771,1363350459512094724,1363350459512094724,1613883054000.0,2021-02-21 04:50:54,+0000,,"Cases in Maharastra is Rising because Modi ji has to give Vaccination to Barbados to shup @rihanna up. Also Maharastra me to unki sarkaar bhi nahi hai, to they are not responsible.",en,[],[],115650005,115650005,yukti_belwal,Yukti Belwal,7,04,https://twitter.com/yukti_belwal/status/1363350459512094724,[],[],0,,False,0,1,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
772,1363337595200102400,1363337595200102400,1613879986000.0,2021-02-21 03:59:46,+0000,,Cases are rising. Stay safe and use that damn mask. Covid is going nowhere. Sero survey of my home town #Jabalpur says only 28% samples had antibodies which means 72% population is as vulnerable as it was in March 20. We need vaccination roll out to normal population fast #COVID,en,"['jabalpur', 'covid']",[],136582178,136582178,pathikbawa,pathik jain,7,03,https://twitter.com/pathikbawa/status/1363337595200102400,[],[],0,,False,1,1,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
773,1363336399139663876,1363336399139663876,1613879701000.0,2021-02-21 03:55:01,+0000,,"India has launched the world’s fastest vaccination programme in the fight against COVID.  So far, over 1 Crore people have been vaccinated in the country.  Let’s guard against rumours and propaganda about the vaccines.  #IndiaFightsCorona  https://t.co/5QC8Cff8vT",en,['indiafightscorona'],[],810910615933952000,810910615933952000,sonukum36182271,sonu kumar Hindu,7,03,https://twitter.com/sonukum36182271/status/1363336399139663876,[],['https://pbs.twimg.com/media/EuuLOV6UcAE1Knd.jpg'],1,https://pbs.twimg.com/media/EuuLOV6UcAE1Knd.jpg,False,1,0,1,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
774,1363314823572774919,1363048663744991233,1613874557000.0,2021-02-21 02:29:17,+0000,,@dola_anika Am I a child or a pregnant woman? I also have missed vaccination...,en,[],[],262230775,262230775,pareshmathur71,Paresh Mathur,7,02,https://twitter.com/pareshmathur71/status/1363314823572774919,[],[],0,,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
775,1363299361820536834,1363299361820536834,1613870871000.0,2021-02-21 01:27:51,+0000,,"Till the time 90-100% vaccination penetration is not achieved, at least 50% hybrid mode option be given in all educational institutions. We cannot afford spread of the unpredictable virus, which is now hovering around in several variants, in the youth of the country @HRDMinistry",en,[],[],957298104671264768,957298104671264768,VikramPunia16,Vikram Punia,7,01,https://twitter.com/VikramPunia16/status/1363299361820536834,[],[],0,,False,1,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
776,1363209059256557569,1363209059256557569,1613849341000.0,2021-02-20 19:29:01,+0000,,UK ma ta Vaccination haanisakya haina bhanya? Bring back the fans ffs 😭,en,[],[],390779160,390779160,Nishan_LFC,Nishan,6,19,https://twitter.com/Nishan_LFC/status/1363209059256557569,[],[],0,,False,1,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
777,1363185483577196549,1362818075133837317,1613843720000.0,2021-02-20 17:55:20,+0000,,@Iftikh4rahmad Need a “free test” to be free after landing.  In addition 2nd day and 5th day test from home  (pay ££ before travel)  yes vaccination does not mean life as usual as yet,en,[],[],137493302,137493302,DrAshrafChohan,Dr.Ashraf Chohan FRCS,6,17,https://twitter.com/DrAshrafChohan/status/1363185483577196549,[],[],0,,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'Iftikh4rahmad', 'name': 'Iftikhar Ahmad', 'id': '52663815'}]",,,,
778,1363184290889039874,1363184290889039874,1613843436000.0,2021-02-20 17:50:36,+0000,,"India has launched the world’s fastest vaccination programme in the fight against COVID.  So far, over 1 Crore people have been vaccinated in the country.  Let’s guard against rumours and propaganda about the vaccines.  #IndiaFightsCorona  https://t.co/i9CFYYUfbi",en,['indiafightscorona'],[],163082396,163082396,gopalpathak11,Gopal Kumar Pathak,6,17,https://twitter.com/gopalpathak11/status/1363184290889039874,[],['https://pbs.twimg.com/media/EusA4TTVEAEwRVs.jpg'],1,https://pbs.twimg.com/media/EusA4TTVEAEwRVs.jpg,False,1,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
779,1363078368548192264,1363078368548192264,1613818182000.0,2021-02-20 10:49:42,+0000,,"India has launched the world’s fastest vaccination programme in the fight against COVID.  So far, over 1 Crore people have been vaccinated in the country.  Let’s guard against rumours and propaganda about the vaccines.  #IndiaFightsCorona  https://t.co/eacsKsxcsJ",en,['indiafightscorona'],[],1209687398092697600,1209687398092697600,AjayJha08,AjayJha,6,10,https://twitter.com/AjayJha08/status/1363078368548192264,[],['https://pbs.twimg.com/media/EuqgiZXUcAMdWkS.jpg'],1,https://pbs.twimg.com/media/EuqgiZXUcAMdWkS.jpg,False,2,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
780,1363047264357289985,1363047264357289985,1613810766000.0,2021-02-20 08:46:06,+0000,,"India has launched the world’s fastest vaccination programme in the fight against COVID.  So far, over 1 Crore people have been vaccinated in the country.  Let’s guard against rumours and propaganda about the vaccines.  #IndiaFightsCorona  https://t.co/0JiXDd7InL",en,['indiafightscorona'],[],504551569,504551569,imkunalupadhyay,कुणाल उपाध्याय,6,08,https://twitter.com/imkunalupadhyay/status/1363047264357289985,[],['https://pbs.twimg.com/media/EuqEQrXVIAI2IpK.jpg'],1,https://pbs.twimg.com/media/EuqEQrXVIAI2IpK.jpg,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
781,1363018461882900480,1363018461882900480,1613803899000.0,2021-02-20 06:51:39,+0000,,An important thread &amp; a crucial paper published in @TheLancet to explain what “efficacy” actually means in terms of vaccination! Do read below:  https://t.co/GWXosI76Yq  #COVID19 #efficacy #vaccination,en,"['covid19', 'efficacy', 'vaccination']",[],141121573,141121573,Shubham_Neuro,Shubham Misra Writing Thesis 🧠⚛️,6,06,https://twitter.com/Shubham_Neuro/status/1363018461882900480,['https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(21)00075-X/fulltext'],[],0,,False,1,0,0,https://twitter.com/carlzimmer/status/1362777733227495430,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
782,1363011854025388034,1363011854025388034,1613802324000.0,2021-02-20 06:25:24,+0000,,"India has launched the world’s fastest vaccination programme in the fight against COVID.  So far, over 1 Crore people have been vaccinated in the country.  Let’s guard against rumours and propaganda about the vaccines.  #IndiaFightsCorona  https://t.co/XeIQUJVIui",en,['indiafightscorona'],[],86313520,86313520,rahul2mca,Rahul Shandilya,6,06,https://twitter.com/rahul2mca/status/1363011854025388034,[],['https://pbs.twimg.com/media/EupkDmAVEAEcgcr.jpg'],1,https://pbs.twimg.com/media/EupkDmAVEAEcgcr.jpg,False,1,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
783,1363001428093018112,1363001428093018112,1613799838000.0,2021-02-20 05:43:58,+0000,,"India has launched the world’s fastest vaccination programme in the fight against COVID.  So far, over 1 Crore people have been vaccinated in the country.  Let’s guard against rumours and propaganda about the vaccines.  #IndiaFightsCorona @kpmaurya1 @bpsarojmp @BJPVinodSonkar  https://t.co/kChGzZVsua",en,['indiafightscorona'],[],1154155053965385728,1154155053965385728,BalGovindPasi2,Bal Govind Pasi,6,05,https://twitter.com/BalGovindPasi2/status/1363001428093018112,[],['https://pbs.twimg.com/media/EupakJPU4AEm2Ri.jpg'],1,https://pbs.twimg.com/media/EupakJPU4AEm2Ri.jpg,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
784,1363000993982472192,1363000993982472192,1613799734000.0,2021-02-20 05:42:14,+0000,,"India has launched the world’s fastest vaccination programme in the fight against COVID.  So far, over 1 Crore people have been vaccinated in the country.  Let’s guard against rumours and propaganda about the vaccines.  #IndiaFightsCorona  https://t.co/9IxEeqjgUY",en,['indiafightscorona'],[],1345684649763164160,1345684649763164160,SandipGuddu1,Sandip Guddu💯💯💯💯💯,6,05,https://twitter.com/SandipGuddu1/status/1363000993982472192,[],['https://pbs.twimg.com/media/EupaLI_VkAMe1mb.jpg'],1,https://pbs.twimg.com/media/EupaLI_VkAMe1mb.jpg,False,1,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
785,1362999288112930819,1362818075133837317,1613799328000.0,2021-02-20 05:35:28,+0000,,@Iftikh4rahmad Need a “free test” to be free after landing.  In addition 2nd day and 5th day test from home  (pay ££ before travel)  yes vaccination does not mean life as usual as yet,en,[],[],137493302,137493302,DrAshrafChohan,Dr.Ashraf Chohan FRCS,6,05,https://twitter.com/DrAshrafChohan/status/1362999288112930819,[],[],0,,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'Iftikh4rahmad', 'name': 'Iftikhar Ahmad', 'id': '52663815'}]",,,,
786,1362993850516578310,1362993850516578310,1613798031000.0,2021-02-20 05:13:51,+0000,,"India reports 13,993 new #COVID19 cases, 10,307 discharges, and 101 deaths in the last 24 hours, as per Union Health Ministry   Total cases: 1,09,77,387 Total discharges: 1,06,78,048 Death toll: 1,56,212  Active cases: 1,43,127  Total Vaccination: 1,07,15,204",en,['covid19'],[],1249595727535210497,1249595727535210497,FOBSrinagar,Field Outreach Bureau Srinagar (J&K),6,05,https://twitter.com/FOBSrinagar/status/1362993850516578310,[],[],0,,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
787,1362991517678268416,1362991517678268416,1613797475000.0,2021-02-20 05:04:35,+0000,,#We4Vaccine:  📍Lets have a look on the #Vaccination days for #COVID19 in States and Union Territories.  #Unite2FightCorona #LargestVaccinationDrive #IndiaFightsCorona  https://t.co/qV0ucdlz4t  https://t.co/XpPaqY1f0d,en,"['we4vaccine', 'vaccination', 'covid19', 'unite2fightcorona', 'largestvaccinationdrive', 'indiafightscorona']",[],1249595727535210497,1249595727535210497,FOBSrinagar,Field Outreach Bureau Srinagar (J&K),6,05,https://twitter.com/FOBSrinagar/status/1362991517678268416,[],"['https://pbs.twimg.com/media/EupRjdCVoAQgUeA.jpg', 'https://pbs.twimg.com/media/EupRjxaVEAAGb9K.jpg', 'https://pbs.twimg.com/media/EupRRpfUUAE60xe.jpg', 'https://pbs.twimg.com/media/EupRR9tVkAEhsxn.jpg']",1,https://pbs.twimg.com/media/EupRjdCVoAQgUeA.jpg,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
788,1362985257834700800,1362959374025510917,1613795983000.0,2021-02-20 04:39:43,+0000,,@ajitanjum How negative and useless can you be ? What’s your problem I have no idea. Positive mindset for the vaccination is must. We did cross 1cr yesterday. Mask up and take the shot asa it’s available. @DoctorLFC @theskindoctor13 @drshashidharbk @drharshvardhan @HMOIndia @MoHFW_INDIA,en,[],[],175068117,175068117,ABHINEWWORLD,Abhishek Dubey,6,04,https://twitter.com/ABHINEWWORLD/status/1362985257834700800,[],[],0,,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'ajitanjum', 'name': 'Ajit Anjum', 'id': '102646919'}]",,,,
789,1362980977031536643,1362980977031536643,1613794962000.0,2021-02-20 04:22:42,+0000,,"India has launched the world’s fastest vaccination programme in the fight against COVID.  So far, over 1 Crore people have been vaccinated in the country.  Let’s guard against rumours and propaganda about the vaccines.  #IndiaFightsCorona  https://t.co/jAelfmEczP",en,['indiafightscorona'],[],778240535593181184,778240535593181184,msofficialbjp,Mahesh Rameshbhai Suthar🇮🇳,6,04,https://twitter.com/msofficialbjp/status/1362980977031536643,[],['https://pbs.twimg.com/media/EupH9mVVIAYN-29.jpg'],1,https://pbs.twimg.com/media/EupH9mVVIAYN-29.jpg,False,1,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
790,1362977667662848002,1362977667662848002,1613794173000.0,2021-02-20 04:09:33,+0000,,"covid vaccination: India took 34 days to achieve one crore Covid vaccinations, second fastest after US  https://t.co/2hawv6apgM",en,[],[],824588996462338048,824588996462338048,snehiil,Dr Snehil,6,04,https://twitter.com/snehiil/status/1362977667662848002,['https://health.economictimes.indiatimes.com/news/industry/india-took-34-days-to-achieve-one-crore-covid-vaccinations-second-fastest-after-us-government-says/81110852'],[],0,,False,0,0,1,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
791,1362932929693818880,1362798805800787971,1613783507000.0,2021-02-20 01:11:47,+0000,,"@curiosweetie @Sanatan_Arjun Yes, that's true as CAA has yet to be made a law. The govt keeps extending period of that. Now it may be done once the vaccination is done.",en,[],[],120350623,120350623,sssingh21,Sudhanshu S Singh,6,01,https://twitter.com/sssingh21/status/1362932929693818880,[],[],0,,False,1,1,1,,vaccination,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'curiosweetie', 'name': 'Curiosweety', 'id': '57090013'}]",,,,
792,1362848293076656129,1362848293076656129,1613763328000.0,2021-02-19 19:35:28,+0000,,covid-19 vaccination @darbhanga_dm @DarbhangaDm @cmobihar @narendramodi @drharshvardhan @nildeoreIAS @ias_kundan @kumravi @Chshekhar2010 @mahendrakr_ias  https://t.co/mcw64y1HX2,en,[],[],2737132072,2737132072,abhinab_muskan,Abhinab muskan,5,19,https://twitter.com/abhinab_muskan/status/1362848293076656129,[],['https://pbs.twimg.com/media/EunPSu_VEAA_zmB.jpg'],1,https://pbs.twimg.com/media/EunPSu_VEAA_zmB.jpg,False,1,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
793,1362833363707383810,1362816041282379776,1613759768000.0,2021-02-19 18:36:08,+0000,,"@doctorsoumya Yes, duration of protection by vaccination will be known with time.  Immunity by infection do last for 8 months and more as per many published studies   We find spike &amp; cPASS neut antibodies to C9 even after 8 months of C9 in many case  300 M + ab complement vaccinaction",en,[],[],909853632,909853632,DRJSSURI,DR J S SURI,5,18,https://twitter.com/DRJSSURI/status/1362833363707383810,[],[],0,,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'doctorsoumya', 'name': 'Soumya Swaminathan', 'id': '2855536962'}]",,,,
794,1362811807513997314,1362811807513997314,1613754629000.0,2021-02-19 17:10:29,+0000,,"Got vaccinated today🤓 Get yourself registered for vaccination whenever it’s available to you, vaccine is safe, follow the covid vaccine updates, keep good hygiene #COVID #COVID19 #vaccines #covishield #inderprasthdental #UPGOV  https://t.co/nRLdpx3yl4",en,"['covid', 'covid19', 'vaccines', 'covishield', 'inderprasthdental', 'upgov']",[],53095802,53095802,deepankar_govt,DEEPANKAR SARKAR,5,17,https://twitter.com/deepankar_govt/status/1362811807513997314,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1362811776706875393/pu/img/0uNxCLvV3oJwK71g.jpg,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
795,1362783809901457409,1362783809901457409,1613747954000.0,2021-02-19 15:19:14,+0000,,Coverage by DD news and AIR news Shimla regarding COVID vaccination awareness campaign. .@DDNewsShimla .@airnews_shimla thank u for the coverage  https://t.co/DFczgaLVgP,en,[],[],1244995361170550785,1244995361170550785,anildutt_iis,anil dutt sharma,5,15,https://twitter.com/anildutt_iis/status/1362783809901457409,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1362783698962186242/pu/img/sD6z-XIEdGR537ee.jpg,False,3,0,2,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
796,1362778240947941376,1362759393184391172,1613746626000.0,2021-02-19 14:57:06,+0000,,@sajjanjindal @goi @drharshvardhan @MoHFW_INDIA @PMOIndia Satya wachan .... govt shd understand that if pvt vaccine is available it will lead to very very fast vaccination,en,[],[],1257164118814887939,1257164118814887939,PrasunG07196206,Prasun Gupta,5,14,https://twitter.com/PrasunG07196206/status/1362778240947941376,[],[],0,,False,1,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'sajjanjindal', 'name': 'Sajjan Jindal', 'id': '2532459042'}, {'screen_name': 'goi', 'name': 'おおえ', 'id': '190934040'}, {'screen_name': 'drharshvardhan', 'name': 'Dr Harsh Vardhan', 'id': '77732185'}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': '2596143056'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}]",,,,
797,1362760398877773824,1362760398877773824,1613742372000.0,2021-02-19 13:46:12,+0000,,@BSF_India  Covid Vaccination done at Labana Campus  COVID-19  #coronavirus  #BSF  #vaccines  #vaccine  #coronavirusuk  https://t.co/gZXCS5DOPj,en,"['coronavirus', 'bsf', 'vaccines', 'vaccine', 'coronavirusuk']",[],253970900,253970900,sourabhnayan,Dr.Sourabh,5,13,https://twitter.com/sourabhnayan/status/1362760398877773824,[],['https://pbs.twimg.com/media/Eul-e_aVgAM01rC.jpg'],1,https://pbs.twimg.com/media/Eul-e_aVgAM01rC.jpg,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
798,1362752406618955777,1362752406618955777,1613740467000.0,2021-02-19 13:14:27,+0000,,"My Vaccination completes today at INDERPRASTH DENTAL COLLEGE &amp; HOSPITAL, 22nd January 1st shot &amp; 19th February 2021 final shot. #CowinApp #COVID19 #Covishield #vaccine  https://t.co/LnNVZ5GOP1",en,"['cowinapp', 'covid19', 'covishield', 'vaccine']",[],53095802,53095802,deepankar_govt,DEEPANKAR SARKAR,5,13,https://twitter.com/deepankar_govt/status/1362752406618955777,[],['https://pbs.twimg.com/media/Eul4FfVVcAEO6rI.jpg'],1,https://pbs.twimg.com/media/Eul4FfVVcAEO6rI.jpg,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
799,1362724900172042240,1362603440753364993,1613733909000.0,2021-02-19 11:25:09,+0000,,"@sagarikaghose Is Sagarika Ghose batting for Congress. When the whole world praising India's efforts regarding Covid vaccination, some people spreading fake news.",en,[],[],372411314,372411314,vinaygoyal65,VINAY,5,11,https://twitter.com/vinaygoyal65/status/1362724900172042240,[],[],0,,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'sagarikaghose', 'name': 'Sagarika Ghose', 'id': '56312411'}]",,,,
800,1362710081817616390,1362710081817616390,1613730376000.0,2021-02-19 10:26:16,+0000,,"BREAKING: Consider roping in private hospitals for immunisation drive, open up more mobile vaccination centres and fix the issues coming up in Covin app: Shiv Sena MP @priyankac19 writes to Health Minister some suggestion regarding speeding up of Covid immunisation drive.  https://t.co/prjadRbSmH",en,[],[],493059410,493059410,scribe_prashant,Prashant Kumar,5,10,https://twitter.com/scribe_prashant/status/1362710081817616390,[],['https://pbs.twimg.com/media/EulRlzAUYAIJgZj.jpg'],1,https://pbs.twimg.com/media/EulRlzAUYAIJgZj.jpg,False,64,3,11,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
801,1362699319929757698,1362699319929757698,1613727810000.0,2021-02-19 09:43:30,+0000,,#LargestVaccineDrive   India has attained the third position globally in terms of Total Vaccination administered with over 10.1 million vaccine doses against #COVID19.  https://t.co/Z8KiBXmaQT  https://t.co/LkpFGSC26K,en,"['largestvaccinedrive', 'covid19']",[],1249595727535210497,1249595727535210497,FOBSrinagar,Field Outreach Bureau Srinagar (J&K),5,09,https://twitter.com/FOBSrinagar/status/1362699319929757698,[],"['https://pbs.twimg.com/media/EulHxKSVcAI3Sod.jpg', 'https://pbs.twimg.com/media/Euk8-KuVoAM3Now.jpg']",1,https://pbs.twimg.com/media/EulHxKSVcAI3Sod.jpg,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
802,1362692061225504768,1362692061225504768,1613726079000.0,2021-02-19 09:14:39,+0000,,India crosses 1 crore vaccination milestone!  #IndiaFightsCorona #vaccination,fr,"['indiafightscorona', 'vaccination']",[],117038204,117038204,vinodkguptabjp,Vinod Gupta BJP,5,09,https://twitter.com/vinodkguptabjp/status/1362692061225504768,[],[],0,,False,1,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,[],,,,
803,1362686599281012737,1362675015578099713,1613724777000.0,2021-02-19 08:52:57,+0000,,"@aajtak @ShivendraAajTak Vaccination का जो उचित charge हो लीजिए, पर टैक्स व cess कम करिए. Let vaccination go to the private sector",und,[],[],1089792319547756545,1089792319547756545,DineshMinocha1,Dinesh Minocha,5,08,https://twitter.com/DineshMinocha1/status/1362686599281012737,[],[],0,,False,0,0,0,,vaccination,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'aajtak', 'name': 'AajTak', 'id': '42606652'}, {'screen_name': 'ShivendraAajTak', 'name': 'Shivendra Srivastava', 'id': '70983835'}]",,,,
